"game_play_id","defense","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021092606-2067","ATL",1,1,0.444071061909199,0.426518648012685
"2021092606-2115","NYG",1,1,0.386845390126109,0.332645140795706
"2021092606-2137","NYG",1,1,0.540197348015176,0.399724702186899
"2021092606-2161","NYG",1,1,0.361104178207892,0.379576506110466
"2021092606-2314","ATL",0,1,0.272823247526373,0.262600173773097
"2021092606-232","ATL",0,1,0.334825860176768,0.323931802688315
"2021092606-2338","ATL",1,1,0.378047906394516,0.355021148276623
"2021092606-2388","ATL",1,1,0.757183583513383,0.647259026906737
"2021092606-2423","ATL",1,1,0.419466549480284,0.379910336621036
"2021092606-2469","NYG",1,1,0.670085700799008,0.56627234775301
"2021092606-2488","NYG",0,1,0.30502734195303,0.319890355539343
"2021092606-2522","NYG",1,1,0.375004562238852,0.35282148926395
"2021092606-2622","ATL",0,1,0.328657626396134,0.322382184410984
"2021092606-2688","ATL",0,1,0.208704147649848,0.223670734161226
"2021092606-2734","ATL",0,1,0.487845537662506,0.478639124608543
"2021092606-2875","NYG",0,1,0.218466612022548,0.270675640773861
"2021092606-2899","NYG",1,1,0.622496487838881,0.551982560126802
"2021092606-293","ATL",1,1,0.542168545722961,0.389315720842016
"2021092606-2946","ATL",0,1,0.362779702991247,0.32979505197878
"2021092606-3036","ATL",0,1,0.284978436572211,0.268526140616874
"2021092606-3121","ATL",0,1,0.376145893335342,0.381032750318151
"2021092606-3162","ATL",0,1,0.350697557583,0.359079391576938
"2021092606-319","ATL",0,1,0.328930293088374,0.345891882630312
"2021092606-3298","NYG",1,1,0.413547915039641,0.346571285585031
"2021092606-3339","NYG",0,1,0.362808786332607,0.354785908386032
"2021092606-3384","NYG",1,1,0.611102171566175,0.52119991718899
"2021092606-343","ATL",0,1,0.204501263521336,0.185491954454078
"2021092606-3439","NYG",0,1,0.254075619563156,0.303959904877543
"2021092606-3468","NYG",0,1,0.338606503346692,0.328099714378664
"2021092606-3492","NYG",1,1,0.481360796748138,0.380492439522292
"2021092606-3511","NYG",0,1,0.287162785232067,0.309148119130331
"2021092606-3564","NYG",0,1,0.341908192092722,0.343393579132356
"2021092606-3588","NYG",1,1,0.585395223150651,0.507112992324386
"2021092606-3610","NYG",1,1,0.616855249260411,0.502807664576307
"2021092606-3664","NYG",0,1,0.363519760338884,0.370696706685249
"2021092606-3720","ATL",1,1,0.61978917604401,0.540732622649824
"2021092606-3770","ATL",0,1,0.319358703608696,0.347240793108439
"2021092606-3815","ATL",0,1,0.291073376685381,0.30127872321919
"2021092606-3848","ATL",0,1,0.397065514326096,0.348455202963808
"2021092606-3870","ATL",1,1,0.537225374887729,0.440116032973497
"2021092606-4022","NYG",0,1,0.323394343789135,0.348259374805439
"2021092606-414","ATL",0,1,0.25555091385137,0.281774002771377
"2021092606-462","ATL",1,1,0.618152203383269,0.46377203641453
"2021092606-481","ATL",1,1,0.532814746292738,0.360390693388261
"2021092606-551","NYG",0,1,0.429551123426511,0.47134753794695
"2021092606-617","NYG",0,1,0.410504583801542,0.427448983746605
"2021092606-677","ATL",1,1,0.456606371913637,0.434100149410597
"2021092606-727","ATL",0,1,0.29636485400525,0.280114299914693
"2021092606-751","ATL",0,1,0.378054923631928,0.381451309539476
"2021092606-76","NYG",0,1,0.265503534840213,0.279363172603706
"2021092606-814","NYG",0,1,0.229789192974568,0.264800872846991
"2021092606-836","NYG",1,1,0.575283137511234,0.436544211011971
"2021092606-860","NYG",0,1,0.339562927340639,0.341487691030156
"2021092606-903","ATL",0,1,0.360101729469455,0.399179098871035
"2021092607-1099","CIN",0,1,0.421873835117921,0.400432076609753
"2021092607-1123","CIN",0,1,0.481484483395304,0.470400525065784
"2021092607-1227","PIT",1,1,0.578221791668942,0.511165163248007
"2021092607-1288","CIN",0,1,0.402972868747181,0.38570238751253
"2021092607-1312","CIN",1,1,0.43241920289786,0.411403708804694
"2021092607-132","CIN",0,1,0.225984628001849,0.206085841113579
"2021092607-1336","CIN",1,1,0.679278907275969,0.399498939142908
"2021092607-1355","CIN",0,1,0.460711190700531,0.429860217158957
"2021092607-1477","CIN",1,1,0.549936728703009,0.4505507483698
"2021092607-1501","CIN",1,1,0.511201922540312,0.457441351487639
"2021092607-1587","CIN",0,1,0.485479495742104,0.46646488037032
"2021092607-1684","PIT",0,1,0.319455576715646,0.333895916230197
"2021092607-1708","PIT",1,1,0.443630544038919,0.411559221607506
"2021092607-1752","PIT",0,1,0.30431908682773,0.30293949126997
"2021092607-1793","PIT",0,1,0.480979899168014,0.442453092952141
"2021092607-1849","CIN",0,1,0.339968039095402,0.347035577264426
"2021092607-1871","CIN",1,1,0.699375170649904,0.488590597135248
"2021092607-1954","PIT",1,1,0.543201482721737,0.488403437284518
"2021092607-204","PIT",0,1,0.340999071020633,0.326155552024339
"2021092607-2072","PIT",0,1,0.343418709609819,0.363153566516825
"2021092607-2151","PIT",0,1,0.306702724761433,0.317191556887057
"2021092607-2218","PIT",0,1,0.345663164670651,0.338073401983679
"2021092607-2301","PIT",1,1,0.397635920345783,0.373399330590442
"2021092607-2325","PIT",0,1,0.366739238085954,0.361302050395627
"2021092607-2381","CIN",0,1,0.342492375108931,0.361369566185336
"2021092607-2427","CIN",1,1,0.315703960401671,0.245815130222722
"2021092607-247","PIT",1,1,0.73846798936526,0.54175347153463
"2021092607-2506","PIT",0,1,0.466252978146076,0.443306417600104
"2021092607-2569","CIN",0,1,0.358272245297065,0.396833886311125
"2021092607-2614","CIN",1,1,0.469796044322161,0.431581615148029
"2021092607-2683","CIN",0,1,0.239414848685265,0.225715919864856
"2021092607-2705","CIN",1,1,0.380367499131423,0.386182621891003
"2021092607-2797","PIT",0,1,0.322338542342186,0.328546878297381
"2021092607-2878","CIN",0,1,0.178843904286623,0.189309444616056
"2021092607-2923","CIN",0,1,0.360348912684814,0.374844325209287
"2021092607-3011","CIN",0,1,0.320043275537698,0.269941314980512
"2021092607-3040","CIN",0,1,0.425628488714045,0.406406454245159
"2021092607-3070","CIN",0,1,0.340105966230233,0.363728882506645
"2021092607-3094","CIN",0,1,0.196074930826823,0.188901256423987
"2021092607-3118","CIN",0,1,0.432306569555531,0.422956264711928
"2021092607-3142","CIN",0,1,0.322311116890474,0.343299627056531
"2021092607-3182","CIN",0,1,0.31172328280366,0.305465537080521
"2021092607-3215","CIN",0,1,0.380742637948556,0.382009004744807
"2021092607-3237","CIN",0,1,0.35635112375021,0.367320413401935
"2021092607-3261","CIN",0,1,0.199859069152312,0.202615101394249
"2021092607-3320","CIN",1,1,0.671729459003969,0.470077060966431
"2021092607-3362","CIN",0,1,0.359154339631398,0.365899932100105
"2021092607-3386","CIN",0,1,0.498432679971059,0.493955464147194
"2021092607-3457","PIT",0,1,0.38033107817173,0.390710894748546
"2021092607-3523","PIT",0,1,0.430351194213418,0.410572679470599
"2021092607-3566","CIN",0,1,0.442673586663746,0.423983235074165
"2021092607-3588","CIN",1,1,0.439038171716358,0.413362939221687
"2021092607-3610","CIN",0,1,0.186609837001768,0.212155065530063
"2021092607-3634","CIN",0,1,0.355627297707226,0.367524915647186
"2021092607-3663","CIN",0,1,0.359953838799681,0.376429243238901
"2021092607-3687","CIN",0,1,0.395076119237476,0.397102556513813
"2021092607-3711","CIN",0,1,0.365078027601595,0.38354124930064
"2021092607-3738","CIN",0,1,0.365473764017224,0.374853392250248
"2021092607-3768","CIN",1,1,0.562514273987876,0.396111758604319
"2021092607-3804","CIN",0,1,0.449516489549919,0.405314094837395
"2021092607-3828","CIN",0,1,0.338082468798084,0.357537772570675
"2021092607-3867","CIN",0,1,0.382047965246088,0.38489564191159
"2021092607-390","CIN",0,1,0.311970699046339,0.323488556385855
"2021092607-4054","CIN",1,1,0.452565984800458,0.427155980373866
"2021092607-4078","CIN",0,1,0.358121620284187,0.365920888839504
"2021092607-4100","CIN",0,1,0.279832323392232,0.281602452052224
"2021092607-4122","CIN",0,1,0.294953446835279,0.29295767835467
"2021092607-533","PIT",1,1,0.345479731206541,0.333963770623389
"2021092607-580","CIN",0,1,0.249312881251861,0.251864093821009
"2021092607-629","CIN",1,1,0.667932663112879,0.599821038391497
"2021092607-697","PIT",0,1,0.325410841032863,0.341030870896115
"2021092607-765","PIT",0,1,0.306212114170194,0.33704235164907
"2021092607-789","PIT",0,1,0.25820465862751,0.287348063966889
"2021092607-845","CIN",1,1,0.711905819884801,0.516574951315472
"2021092607-891","CIN",0,1,0.414589477082093,0.431321138349346
"2021092607-962","CIN",0,1,0.326179526746273,0.34581035349322
"2021092608-1144","IND",0,1,0.19349175453186,0.174135512749736
"2021092608-1236","IND",0,1,0.161439003913026,0.176686190902493
"2021092608-1281","IND",0,1,0.307259741036788,0.323215956504212
"2021092608-1365","TEN",0,1,0.375812114940749,0.318174829396266
"2021092608-1572","IND",0,1,0.317486990243196,0.34617647857086
"2021092608-1632","IND",0,1,0.295432002842426,0.332093002686756
"2021092608-1658","TEN",1,1,0.491773536598141,0.306012896256774
"2021092608-1694","TEN",1,1,0.543221813493541,0.422089347748147
"2021092608-1727","TEN",0,1,0.376154903322458,0.380865209475018
"2021092608-178","TEN",1,1,0.779415134588877,0.697975760839946
"2021092608-1857","TEN",0,1,0.296783872340855,0.293198892842374
"2021092608-1881","TEN",0,1,0.275612874250663,0.267533029873106
"2021092608-1998","TEN",0,1,0.376926450893797,0.392387427564833
"2021092608-2043","TEN",1,1,0.511720481018225,0.489699155912571
"2021092608-2135","TEN",1,1,0.63507672107738,0.569787546012506
"2021092608-2180","TEN",0,1,0.267888172887839,0.255965911048846
"2021092608-2202","TEN",1,1,0.60939784348011,0.552671741067543
"2021092608-2224","TEN",0,1,0.364236937037536,0.36860805215636
"2021092608-2332","IND",1,1,0.639889798620168,0.466336359883755
"2021092608-2411","IND",0,1,0.208002923263444,0.274328728496055
"2021092608-2432","IND",0,1,0.336586337665032,0.368473383476252
"2021092608-2456","IND",0,1,0.335003730925647,0.344761075741917
"2021092608-2538","TEN",1,1,0.602407616873582,0.525401890021694
"2021092608-2622","TEN",1,1,0.723156598283023,0.542255467073385
"2021092608-267","IND",1,1,0.599189406022047,0.455016816885489
"2021092608-2790","IND",1,1,0.653486880991194,0.618704553440106
"2021092608-2814","IND",1,1,0.362258400429379,0.346296002309388
"2021092608-2868","TEN",1,1,0.625114236188971,0.410576683648482
"2021092608-288","IND",0,1,0.29892754720317,0.308765221159403
"2021092608-2892","TEN",0,1,0.302882121006648,0.324891251266972
"2021092608-2914","TEN",1,1,0.614248663187027,0.534364016709871
"2021092608-2936","TEN",0,1,0.284952469170094,0.292034733856943
"2021092608-2977","TEN",1,1,0.575756894854399,0.445446044162218
"2021092608-3024","TEN",1,1,0.50623126745224,0.419839552089859
"2021092608-3150","IND",1,1,0.378430560231209,0.378631102773095
"2021092608-3174","IND",0,1,0.318916334046258,0.329654563600944
"2021092608-3240","IND",0,1,0.316025432944298,0.318369562478456
"2021092608-333","IND",0,1,0.165292963385582,0.171046117562934
"2021092608-3361","IND",1,1,0.637046869053985,0.548882382509489
"2021092608-3482","TEN",1,1,0.364922591381603,0.349317825501017
"2021092608-3504","TEN",1,1,0.740100106126384,0.472807202198202
"2021092608-3534","TEN",1,1,0.402242516279221,0.388012838448929
"2021092608-355","IND",1,1,0.445973160965689,0.393435064053087
"2021092608-3563","TEN",1,1,0.551371031846756,0.426086649830339
"2021092608-3604","TEN",1,1,0.354257873362965,0.348689868673419
"2021092608-3628","TEN",1,1,0.523761297265689,0.44634958288186
"2021092608-3652","TEN",0,1,0.414475402157558,0.35456147331367
"2021092608-3691","TEN",1,1,0.621259866952896,0.53862089541981
"2021092608-426","IND",1,1,0.490481068982798,0.440893651361133
"2021092608-448","IND",0,1,0.239023287470142,0.217882808167725
"2021092608-532","TEN",1,1,0.703187500437101,0.571638774655518
"2021092608-565","TEN",0,1,0.310944343209267,0.286875926409268
"2021092608-589","TEN",1,1,0.62181142153162,0.59629748995976
"2021092608-657","IND",0,1,0.385070750587865,0.383150431632575
"2021092608-702","IND",0,1,0.333145101368427,0.324302592461559
"2021092608-724","IND",0,1,0.209180236739271,0.248345226461571
"2021092608-748","IND",1,1,0.51931366685665,0.441592253825938
"2021092608-823","IND",0,1,0.34872621819377,0.380897454502735
"2021092608-929","TEN",0,1,0.227681671579679,0.243314979816026
"2021092608-98","IND",1,1,0.659322440624237,0.564351060715927
"2021092609-1003","DEN",0,1,0.367702232301235,0.376948920905919
"2021092609-1051","DEN",1,1,0.555211134254932,0.473917137815583
"2021092609-107","NYJ",0,1,0.386021257378161,0.339608459212188
"2021092609-1073","DEN",0,1,0.268921891351541,0.30297820152111
"2021092609-1142","DEN",1,1,0.701928665094516,0.432432955716288
"2021092609-1277","NYJ",0,1,0.442668663462003,0.400464393396178
"2021092609-1319","DEN",1,1,0.748022982478142,0.519799886678716
"2021092609-1360","DEN",1,1,0.688061169487365,0.483767699563691
"2021092609-1413","NYJ",0,1,0.308142079040408,0.323862483010175
"2021092609-1460","NYJ",1,1,0.615376495300455,0.461012523464426
"2021092609-150","NYJ",1,1,0.679372628798356,0.486101950823596
"2021092609-1519","NYJ",0,1,0.277639398756235,0.282263941977447
"2021092609-1543","NYJ",0,1,0.304114000363783,0.30954868232509
"2021092609-1649","NYJ",0,1,0.523529127240181,0.490839857258772
"2021092609-1770","DEN",0,1,0.284150248765945,0.296837268447646
"2021092609-1799","DEN",1,1,0.605346214558397,0.3857825742296
"2021092609-1835","DEN",1,1,0.389843817414909,0.344339669371669
"2021092609-1912","DEN",0,1,0.257962436057054,0.295122565895918
"2021092609-1988","DEN",1,1,0.368092598823401,0.361950631056521
"2021092609-199","DEN",0,1,0.386038116578545,0.405450376216192
"2021092609-2122","NYJ",0,1,0.406650010082457,0.3698034026879
"2021092609-2191","NYJ",1,1,0.731080155074596,0.604393386465855
"2021092609-2328","DEN",0,1,0.274727005777614,0.306434420022199
"2021092609-2352","DEN",1,1,0.498698853213212,0.535899600867952
"2021092609-2452","NYJ",1,1,0.401943120573248,0.355092383641056
"2021092609-2476","NYJ",0,1,0.415705173599477,0.366986481428618
"2021092609-2549","DEN",1,1,0.537301161571553,0.404159203640802
"2021092609-2620","DEN",0,1,0.544939890503883,0.512070683087364
"2021092609-2644","DEN",0,1,0.223612516334182,0.254147514438037
"2021092609-265","DEN",0,1,0.418129587063083,0.464498931270147
"2021092609-2714","DEN",0,1,0.282901422757851,0.297790015482548
"2021092609-2790","NYJ",1,1,0.652599639964826,0.495308065330015
"2021092609-2835","NYJ",1,1,0.396534552425146,0.356006749079894
"2021092609-2875","NYJ",0,1,0.283301687824565,0.388502518119461
"2021092609-2920","NYJ",0,1,0.2857297943397,0.311579360618054
"2021092609-3044","DEN",0,1,0.279541151154609,0.285788600661556
"2021092609-3068","DEN",0,1,0.314273795846737,0.277891522576621
"2021092609-3097","DEN",0,1,0.342281917908362,0.403556221466131
"2021092609-3119","DEN",0,1,0.294426029098445,0.300481970310643
"2021092609-3187","NYJ",0,1,0.429089547395706,0.450129030433589
"2021092609-3258","DEN",0,1,0.318006925582886,0.325913997074721
"2021092609-327","NYJ",0,1,0.336832511328882,0.304714126290978
"2021092609-3282","DEN",0,1,0.295308277462468,0.295746455894225
"2021092609-3304","DEN",1,1,0.716369598000138,0.523979857221127
"2021092609-3343","DEN",1,1,0.65515184951456,0.537445355516097
"2021092609-3575","DEN",0,1,0.298653861880302,0.307789575061816
"2021092609-3604","DEN",1,1,0.576604042992447,0.573241596146224
"2021092609-3626","DEN",1,1,0.542438023764154,0.493787073165944
"2021092609-3655","DEN",1,1,0.671576371457842,0.460858755579854
"2021092609-409","NYJ",0,1,0.227969992046173,0.204423650649338
"2021092609-452","NYJ",0,1,0.4863471614592,0.507487109417518
"2021092609-497","NYJ",1,1,0.644327381142864,0.382590493776968
"2021092609-54","NYJ",0,1,0.313326968866236,0.315266958225549
"2021092609-653","DEN",0,1,0.276687189470977,0.308380936494808
"2021092609-675","DEN",1,1,0.669815531704161,0.543015037595002
"2021092609-712","NYJ",0,1,0.358872945979238,0.30279900258732
"2021092609-757","NYJ",1,1,0.682657663822174,0.674650550795182
"2021092609-779","NYJ",0,1,0.454960684565937,0.440106277258477
"2021092609-833","NYJ",1,1,0.505824413682733,0.474665482559054
"2021092609-910","DEN",0,1,0.346316603751018,0.323882717659632
"2021092609-934","DEN",0,1,0.265511957130262,0.26894117118688
"2021092609-958","DEN",0,1,0.247253976017237,0.272050466959927
"2021092610-1045","MIA",1,1,0.57024787645787,0.4361071881599
"2021092610-1078","MIA",0,1,0.42431203275919,0.367288279756191
"2021092610-1124","MIA",0,1,0.306439027935267,0.322474762962051
"2021092610-1169","MIA",1,1,0.526701818812977,0.54783037218402
"2021092610-1191","MIA",1,1,0.795869452831073,0.644478305825648
"2021092610-1247","LV",0,1,0.477899056908331,0.458251430391913
"2021092610-1292","LV",1,1,0.506966816092079,0.408671696634461
"2021092610-1465","MIA",0,1,0.558741038753873,0.526636688758007
"2021092610-1521","MIA",0,1,0.383338422021445,0.32515896092526
"2021092610-1545","MIA",0,1,0.405705483378591,0.387706870702933
"2021092610-1584","MIA",0,1,0.304561808132208,0.306116628824396
"2021092610-162","LV",0,1,0.492982914573268,0.436664599754747
"2021092610-1650","MIA",0,1,0.315409358058657,0.323666451273953
"2021092610-1723","MIA",0,1,0.53357616894775,0.500315503826078
"2021092610-1799","LV",1,1,0.548871236424597,0.415515576904373
"2021092610-1832","LV",1,1,0.755426966547966,0.511793468531151
"2021092610-184","LV",0,1,0.298179220212133,0.306004726364235
"2021092610-1906","LV",0,1,0.443735135813891,0.410250576674172
"2021092610-1927","LV",0,1,0.334867533473741,0.360222722109971
"2021092610-1968","LV",0,1,0.398651017496983,0.376587510353504
"2021092610-1992","LV",0,1,0.355590688554864,0.353964076071417
"2021092610-2033","LV",1,1,0.611193103285936,0.475288297273551
"2021092610-2064","LV",0,1,0.406131788536354,0.396933184215007
"2021092610-2244","LV",0,1,0.303777664899826,0.295397173275577
"2021092610-229","LV",1,1,0.723820644430816,0.654982180763368
"2021092610-2325","MIA",0,1,0.1620549939053,0.153058769656235
"2021092610-2371","MIA",1,1,0.562129639443897,0.503939805996344
"2021092610-2472","MIA",0,1,0.334803517569195,0.337110727348287
"2021092610-251","LV",0,1,0.339202591241935,0.351727436634796
